"Id","Column_B","Name","Shortcut","ShareNumbers","SharePrice","Date","Description","Column_I","Column_J","Column_K","Column_L","Href","PhoneNumber","Email","FullName","HeadAccount","Profile","Address","HrefStatus","VoteNumbers","Date2","Column_W","Column_X","Volumen20"
","23758772","2012-12-20 00:00:00","1. Otwarcie obrad Nadzwyczajnego Walnego Zgromadzenia.
2. Wybór Przewodniczącego Nadzwyczajnego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Nadzwyczajnego Walnego Zgromadzenia i jego zdolności do podejmowania uchwał.
4. Podjęcie uchwały w sprawie uchylenia tajności głosowania w sprawie wyboru Komisji Skrutacyjnej.
5. Wybór Komisji Skrutacyjnej.
6. Przyjęcie porządku obrad.
7. Rozpatrzenie i podjęcie uchwały w sprawie zmiany Statutu Spółki.
8. Zamknięcie obrad Nadzwyczajnego Waln","2012-08-01 00:00:00","496.64687500000002"
"710","3","Sevenet","SEV","6676533","1.3","2013-05-17 00:00:00","Spółka jest dostawcą zaawansowanych rozwiązań teleinformatycznych dla przedsiębiorstw i instytucji w Polsce. Podstawowym obszarem działalności Emitenta jest świadczenie usług związanych z budową i utrzymaniem systemów teleinformatycznych w oparciu o technologię wiodącego producenta sprzętu teleinformatycznego - Cisco Systems. Spółka oferuje usługi związane z projektowaniem, wdrażaniem, konfiguracją i serwisowaniem rozwiązań w ramach następujących linii biznesowych: Borderless Network, Unified Co","PLSVNET00027","47","64","11","www.sevenet.pl","(58) 340-04-00","sevenet@sevenet.pl","Sevenet S.A.","Rafał Chomicz","Działalność związana z oprogramowaniem i doradztwem w zakresie informatyki oraz działalność powiązana (62.00)","ul. Galaktyczna 30A, 80-299 Gdaosk","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/svt.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/sev_23.05.2011.pdf">23.05.2011</a></td></tr>","6676533","2012-12-19 00:00:00","1.Otwarcie obrad Zwyczajnego Walnego Zgromadzenia Spółki;
2.Podjęcie uchwały w sprawie odtajnienia wyboru członków Komisji Skrutacyjnej;
3.Wybór Komisji Skrutacyjnej;
4.Wybór Przewodniczącego Zwyczajnego Walnego Zgromadzenia Spółki;
5.Stwierdzenie prawidłowości zwołania Zwyczajnego Walnego Zgromadzenia Spółki oraz jego zdolności do podejmowania uchwał;
6.Podjęcie uchwały w sprawie przyjęcia porządku obrad;
7.Uchwalenie Regulaminu Zwyczajnego Walnego Zgromadzenia Spółki Sevenet S.A.;
8.Rozpatrzen","2012-08-01 00:00:00","6542.4019999999991"
"711","3","i3D","I3D","9290000","1.71","2013-05-20 00:00:00","Spółka oraz pozostałe podmioty należące do Grupy oferują usługi i produkty z zakresu technologii VR, które można podzielić na trzy podstawowe obszary: content development - tworzenie aplikacji VR oraz innych aplikacji związanych z grafiką 3D, sprzedaż oprogramowania VR oraz sprzedaż sprzętu VR, w szczególności systemów projekcji obrazu 3D. Grupa i3D jest polskim liderem i jedną z wiodących na świecie firm działających w zakresie interaktywnych wizualizacji trójwymiarowych oraz technologii Wirtua","PLI3D0000011","32","64","11","www.i3d.pl","(32) 400-09-99","biuro@i3d.pl","i3D S.A.","Jacek Jędrzejowski","Pozostała działalność usługowa w zakresie technologii informatycznych i komputerowych (62.09)","ul. Konarskiego 18C, 44-100 Gliwice","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/i3d.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/i3d_02.06.2011.pdf">02.06.2011</a></td></tr>","9290000","2012-03-29 00:00:00","W sprawie uchylenia tajności głosowania przy wyborze komisji skrutacyjnej.
W sprawie wyboru komisji skrutacyjnej.
W sprawie wyboru Przewodniczącego Zgromadzenia.
W sprawie przyjęcia porządku obrad.
W sprawie zatwierdzenia sprawozdania Zarządu z działalności Spółki i sprawozdania finansowego Spółki.
W sprawie zatwierdzenia sprawozdania z działalności grupy kapitałowej i skonsolidowanego sprawozdania finansowego.
W sprawie przeznaczenia zysku za rok 2011.
W sprawie udzielenia Zarządowi absolutoriu","2012-08-01 00:00:00","5375.5619999999999"
"712","3","BGE","BGE","10951233","0.37","2013-05-20 00:00:00","Spółka działa na rynku OZE. Podstawowa działalność polega na realizacji procesów inwestycyjnych budowy biogazowni rolniczych oraz dystrybucja energii elektrycznej i ciepła. Do realizacji projektów Spółka poszukuje najpierw partnera lokalnego będącego grupą lub dużym producentem rolnym. Z takim partnerem budowana jest i eksploatowana biogazownia. BGE w każdej inwestycji ma mniej niż 50% (średnio 36%) udziału. Energia chemiczna gazu wytwarzanego w biogazowni zamieniana jest w elektrowniach biogazo","PLBGE0000015","43","64","11","www.bgesa.pl","(32) 707-30-73","sekretariat@bgesa.pl","BGE S.A.","Tomasz Dąbrowski","Realizacja projektów budowlanych związanych ze wznoszeniem
budynków (41.10)","ul. Korfantego 2, 40-004 Katowice","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/bge.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/bge_08.07.2011.pdf">08.07.2011</a></td></tr>
<br/>
<tr><td","15951233","2013-06-14 00:00:00","1. Otwarcie Zgromadzenia.
2. Wybór Przewodniczącego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Zgromadzenia i jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad.
5. Podjęcie uchwał w sprawie zmian składu osobowego Zarządu.
6. Podjęcie uchwał w sprawie zmian składu osobowego Rady Nadzorczej.
7. Podjęcie uchwały w sprawie zmian wysokości i zasad przyznawania wynagrodzenia Członkom Rady Nadzorczej.
8. Zamknięcie obrad.","2012-08-01 00:00:00","18692.408749999999"
"713","3","Silva Capital Group (MW Tenis)","SCG","141400256","0.25","2013-05-20 00:00:00","Spółka prowadzi sieć szkół tenisa ziemnego w największych miastach Polski. Model biznesowy nie zakłada ponoszenia kosztów inwestycji na budowę prywatnego obiektu sportowego. Spółka preferuje dzierżawę kortów od władz samorządowych, co zwiększa jej elastycznośd oraz pozwala na szybszy rozwój, wynikający z niższych potrzeb kapitałowych. Spółka do 2013 roku planuje otwarcie około siedmiu nowych ośrodków na terenie północno-zachodniej Polski. ","PLMWTNS00010","8","64","11","www.mwtenis.pl","669 321 248","biuro@mwtenis.pl","Silva Capital Group S.A.","Adam Gbiorczyk","Działalność obiektów sportowych (93.11)","ul. Reymonta 39, 60-791 Poznao","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/scg.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/scg_19.05.2011.pdf">19.05.2011</a></td></tr>
<br/>
<tr><td","141400256","2013-05-13 00:00:00","1) Otwarcie Walnego Zgromadzenia;
2) Wybór Przewodniczącego Walnego Zgromadzenia;
3) Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia i jego zdolności do podejmowania uchwał;
4) Przyjęcie porządku obrad Walnego Zgromadzenia;
5) Wybór komisji skrutacyjnej Walnego Zgromadzenia albo powierzenie Przewodniczącemu Walnego Zgromadzenia liczenia głosów;
6) Rozpatrzenie opinii Zarządu Spółki w przedmiocie uzasadnienia wyłączenia prawa poboru dotychczasowych akcjonariuszy Spółki w odniesieniu do o","2012-08-01 00:00:00","4322.2261250000001"
"714","3","Enel-Med","ENE","23566900","5.0499999999999998","2013-05-20 00:00:00","Spółka prowadzi działalność na krajowym rynku usług medycznych i jest trzecim co do wielkości pod względem wartości przychodów prywatnym operatorem usług medycznych w Polsce. jest obecny na polskim rynku ochrony zdrowia od 1993 roku i dysponuje dziesięcioma przychodniami wieloprofilowymi, siedmioma pracowniami diagnostycznymi oraz jednym wieloprofilowym szpitalem. Ponadto Spółka współpracuje z ponad 400 placówkami partnerskimi (posiadającymi ponad 500 lokalizacji) na terenie całej Polski. Nadrzę","PLENLMD00025","35","16777218","4","www.enel.pl","(22) 431-77-00","enel@enel.pl","Centrum Medyczne ENEL-MED S.A.","Adam Rozwadowska","Działalność szpitali (86.10)","ul. Słomińskiego 19 lok. 524, 00-194 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/ene.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Prospekt :</td><td><a href="http://www.analizyontime.pl/Prospekty/ene_30.04.2011.pdf">30.04.2011</a></td></tr>","23566900","2013-05-23 00:00:00","1) otwarcie Walnego Zgromadzenia;
2) wybór Przewodniczącego Walnego Zgromadzenia;
3) stwierdzenie prawidłowości zwołania Walnego Zgromadzenia i jego zdolności do podejmowania uchwał;
4) przyjęcie porządku obrad;
5) podjęcie uchwały w sprawie sprostowania uchwały nr 12 Zwyczajnego Walnego Zgromadzenia Akcjonariuszy z dnia 24 maja 2012 roku w sprawie podziału zysku osiągniętego przez Spółkę w roku obrotowym 2011;
6) rozpatrzenie sprawozdania finansowego Spółki za rok obrotowy 2012 oraz podjęcie uc","2012-08-01 00:00:00","30341.721499999996"
"715","3","Dektra","DKR","1104000","11.5","2013-05-20 00:00:00","Przedmiotem działalności Spółki jest hurtowa dystrybucja materiałów izolacyjnych przeznaczonych dla branży budowlanej, rolniczej, ogrodniczej oraz przemysłowej. Oferta kierowana jest do następujących segmentów budownictwa: systemy dociepleń, sucha zabudowa, izolacje, dekarstwo, budownictwo drogowe, budownictwo hydrologiczne. W rolnictwie i ogrodnictwie towary oferowane przez Spółkę stosowane są do osłaniania plonów oraz wytwarzania kiszonek. Spółka dostarcza również folie opakowaniowe do zakładó","PLDKTRA00013","8","64","11","www.dektra.pl","(56) 660-08-61","dektra@dektra.pl","Dektra S.A.","Maciej Stefański","Działalność agentów specjalizujących się w sprzedaży pozostałych określonych towarów (46.18.Z)","ul. Równinna 29-31, 87-100 Toruń","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/dkr.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/dkr_23.05.2011.pdf">23.05.2011</a></td></tr>","1604000","2013-05-13 00:00:00","1. Otwarcie obrad Walnego Zgromadzenia.
2. Uchylenie tajności głosowania w sprawie wyboru Komisji Skrutacyjnej.
3. Wybór Komisji Skrutacyjnej.
4. Wybór Przewodniczącego Walnego Zgromadzenia.
5. Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia i jego zdolności do podejmowania uchwał.
6. Przyjęcie porządku obrad.
7. Rozpatrzenie i zatwierdzenie sprawozdania Zarządu z działalności Spółki DEKTRA SA za 2012 rok.
8. Rozpatrzenie i zatwierdzenie sprawozdania finansowego Spółki DEKTRA SA za 2012","2012-08-01 00:00:00","2586.9522499999998"
"716","2","Westa ISIC","WES","44133333","0.70999999999999996","2013-05-20 00:00:00","Spółka WESTA ISIC S.A., jest spółką holdingową Grupy utworzoną zgodnie z prawem Luksemburga. Głównymi aktywami Emitenta są udziały w kapitałach zakładowych spółek zależnych należących do Grupy, które są zarejestrowane i prowadzą działalność w branży produkcji akumulatorów na Ukrainie. Całość działalność gospodarczej jest prowadzona za pośrednictwem ukraińskich podmiotów zależnych. Zakłady produkcyjne należące do Grupy wytwarzają akumulatory samochodowe rozrusznikowe, oświetleniowe i zapłonowe no","LU0627170920","24","83886338","4","www.westa.com.ua","+38 (0562) 31-42-78","ir@westa-inter.com","Westa ISIC S.A.","Denys Dzenzersky","","5,Pisargevskyy Str., Dnepropetrovsk, 49005, Ukraine","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/wes.pdf">Pobierz</a></td></tr>","44133333","","","2012-08-01 00:00:00","99069.764750000002"
"717","3","Esotiq & Henderson","EAH","1754000","27.300000000000001","2013-05-20 00:00:00","Spółka jest producentem działającym w segmencie bieliźniarskim rynku odzieżowego i tekstylnego. Emitent posiada własny dział zajmujący się projektowaniem produktów marek własnych. Produkcja zlecana jest podwykonawcom z Dalekiego Wschodu. Proces produkcji i jakość finalnych produktów kontrolowana jest przez wykwalifikowanych pracowników i współpracowników Spółki. Podstawowymi produktami oferowanymi przez Emitenta jest bielizna damska marki ESOTIQ oraz bielizna męska marki HENDERSON. Sprzedaż prod","PLESTHN00018","8","33554496","11","www.esotiqhenderson.com","(58) 762-48-00","sekretariat@esotiq.com","Esotiq & Henderson S.A.","Adam Skrzypek","Sprzedaż detaliczna wyrobów tekstylnych prowadzona w wyspecjalizowanych sklepach (47.51)","ul. Szybowcowa 8A, 80-298 Gdańsk","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/eah.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/eah_08.06.2011.pdf">08.06.2011</a></td></tr>","2754000","2012-06-22 00:00:00","1. Otwarcie obrad Zwyczajnego Walnego Zgromadzenia.
2. Podjęcie uchwały w sprawie wyboru Przewodniczącego Zwyczajnego Walnego Zgromadzenia.
3. Podjęcie uchwały w sprawie przyjęcia porządku obrad.
4. Podjęcie uchwały w sprawie zatwierdzenia sprawozdań Zarządu z działalności Spółki oraz Grupy Kapitałowej ESOTIQ & HENDERSON S.A. za rok obrotowy od 1 października 2010 roku do 31 grudnia 2011 roku, sprawozdania finansowego Spółki i skonsolidowanego sprawozdania finansowego Grupy Kapitałowej ESOTIQ & ","2012-08-01 00:00:00","4841.0027499999997"
"718","3","Mobini (Internetowe Biura Sprzedaży Netshops.pl)","MOB","2461250","2.25","2013-05-20 00:00:00","Mobini.pl. to społeczność mobilna, do której można dotrzeć przez internet w telefonie komórkowym. Serwis umożliwia przechowywanie, wymienianie i dzielenie się plikami multimedialnymi pomiędzy użytkownikami. Mobini.pl to także sieć społecznościowa skupiająca ludzi młodych i otwartych na nowoczesne, komórkowe formy komunikacji. Strona Mobini.pl dostępna jest również w wersji webowej. Większościowym akcjonariuszem Mobini S.A. jest spółka Top Consulting S.A., jedna z najbardziej doświadczonych firm ","PLMBINI00018","36","64","11","www.mobini.pl","(22) 460-51-00","kontakt@mobini.pl","Internetowe Biura Sprzedaży Netshops.pl S.A.","Agnieszka Bareja","Przetwarzanie danych, zarządzanie stronami internetowymi (hosting) i podobna działalność (63.11)","ul. Marszałkowska 58 lok. 54, 00-545 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/mob.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/mob_03.06.2011.pdf">03.06.2011</a></td></tr>","2461250","2012-11-14 00:00:00","1. Otwarcie Zgromadzenia.
2. Wybór Przewodniczącego.
3. Sporządzenie listy obecności oraz stwierdzenie prawidłowości zwołania Zgromadzenia oraz jego zdolności do podjęcia uchwał objętych porządkiem obrad.
4. Podjęcie uchwały w przedmiocie przyjęcia porządku obrad.
5. Podjęcie uchwał w sprawach:
a) podwyższenia kapitału zakładowego Spółki w drodze subskrypcji prywatnej emisji akcji serii C z pozbawieniem dotychczasowych akcjonariuszy prawa poboru w całości;
b) podwyższenia kapitału zakładowego Sp","2012-08-01 00:00:00","145.89900000000003"
"719","3","Budus KPBP","BDS","7371763","0.02","2013-05-09 00:00:00","Spółka jest podmiotem o 60-letnim doświadczeniu w prowadzeniu działalności w branży budowlanej, świadcząc usługi jako wykonawca, generalny wykonawca oraz generalny inwestor we wszystkich sektorach branży. Oferta Spółki w szczególności obejmuje: budownictwo użyteczności publicznej; budownictwo związane z ochroną środowiska; budownictwo kubaturowe (przemysłowe oraz mieszkaniowe) oraz pozostałą działalność budowlana. Emitent przez długi okres świadczył swoje usługi głównie na terenie województwa śl","PLBUDUS00016","45","64","11","www.budus.com.pl","(32) 359-93-00","kpbp@budus.com.pl","KPBP  BUDUS S.A. w upadłości likwidacyjnej","Stanisław Moczulski","Wykonywanie obiektów budowlanych, robót budowlanych i montażowych oraz nadzór nad tymi robotami (w tym nadzór autorski)","ul. Barbary 21, 40-053 Katowice","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/bds.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/bds_16.06.2011.pdf">16.06.2011</a></td></tr>","7371763","2012-06-27 00:00:00","1. Otwarcie Zwyczajnego Walnego Zgromadzenia.
2. Wybór Przewodniczącego Zwyczajnego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Zwyczajnego Walnego Zgromadzenia oraz jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad.
5. Wybór Komisji Skrutacyjnej.
6. Przedstawienie przez Zarząd sprawozdania finansowego Spółki za rok obrotowy 2011, sprawozdania skonsolidowanego za rok obrotowy 2011, sprawozdania Zarządu z działalności Spółki, sprawozdania z działalności grupy kap","2012-08-01 00:00:00","463.12975000000006"
"720","3","Bloober Team","BLO","1330789","5.4000000000000004","2013-05-20 00:00:00","Spółka zajmuje się tworzeniem gier komputerowych i gier wideo z przeznaczeniem do cyfrowej dystrybucji na rynek światowy. Zamierza stać się liczącym developerem i wydawcą na cyfrowych platformach gier własnych, tzn. opartych na autorskich projektach (własnych IP - ang. Intellectual Property). Spółka tworzy Grupę Kapitałową, w której skład wchodzą (poza Bloober Team) iFun4all Sp. z o.o. (gry na platformy mobilne), Bloober Team Wrocław Sp. z o.o. (docelowo Episodic Player), iPlacement Sp. z o.o. o","PLBLOBR00014","47","64","11","www.blooberteam.com","(12) 353-85-55","office@blooberteam.com; ewa.matejkowska@blooberteam.com","Bloober Team S.A.","Piotr Babieno","Działalność związana z oprogramowaniem i doradztwem w zakresie informatyki oraz działalność powiązana (62.00)","ul. Cystersów 8/55, 31-553 Kraków","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/blo.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/blo_15.06.2011.pdf">15.06.2011</a></td></tr>","1330789","2012-10-03 00:00:00","1. Otwarcie NWZ.
2. Wybór przewodniczącego obrad NWZ.
3. Stwierdzenie prawidłowości zwołania NWZ i jego zdolności do podejmowania uchwał.
4. Podjęcie uchwały w sprawie upoważnienia Zarządu Spółki do nabycia akcji własnych Spółki.
5. Podjęcie uchwały w sprawie zmiany w składzie Rady Nadzorczej.
6. Zamknięcie obrad NWZ.","2012-08-01 00:00:00","3302.3522500000008"
"721","3","Jastrzębska Spółka Węglowa","JSW","117411596","80.75","2013-05-20 00:00:00","Spółka jest największym producentem węgla koksowego Typu 35 (hard) wysokiej jakości i wiodącym producentem koksu w Unii Europejskiej pod względem wielkości produkcji. Obszar wydobywczy Grupy ulokowany jest w Górnośląskim Zagłębiu Węglowym. Podstawową działalność Grupy stanowi produkcja i sprzedaż węgla kamiennego, oraz produkcja i sprzedaż koksu i węglopochodnych. Węgiel do celów energetycznych wykorzystywany jest głównie do wytwarzania energii i sprzedawany jest przedsiębiorstwom energetycznym,","PLJSW0000015","44","12583942","2","www.jsw.pl","(32) 476-26-71","jsw@jsw.pl","Jastrzębska Spółka Węglowa S.A.","Jarosław Zagórowski","Wydobywanie węgla kamiennego (05.10)","ul. Armii Krajowej 56, 44-330 Jastrzębie-Zdrój","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/jsw.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Prospekt :</td><td><a href="http://www.analizyontime.pl/Prospekty/jsw_07.06.2011.pdf">07.06.2011</a></td></tr>","117411596","2013-05-28 00:00:00","1. Otwarcie Zwyczajnego Walnego Zgromadzenia.
2. Wybór Przewodniczącego Zwyczajnego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Zwyczajnego Walnego Zgromadzenia oraz jego zdolności do podejmowania uchwał.
4. Wybór Komisji Skrutacyjnej.
5. Przyjęcie porządku obrad.
6. Przedstawienie i rozpatrzenie:
a) sprawozdania Zarządu z działalności Jastrzębskiej Spółki Węglowej S.A. za rok obrotowy zakończony 31 grudnia 2012 roku;
b) sprawozdania finansowego Jastrzębskiej Spółki Węglowej S.A","2012-08-01 00:00:00","8623972.1070000008"
"722","3","Instytut Szkoleń i Analiz Gospodarczych","ISG","6800000","1.96","2013-04-19 00:00:00","Spółka jest firmą szkoleniowo - badawcza, która prężnie działa na terenie całego kraju od 2006 roku. Instytut prowadzi warsztaty szkoleniowe z zakresu: Polityki społecznej, Oświaty i Prawa, szkolenia prowadzone są przez najlepszych w kraju specjalistów, praktyków, trenerów, posiadających wiedzę i umiejętności z proponowanego zakresu tematycznego. Spółka organizuje warsztaty adresowane są do kilku tysięcy jednostek instytucjonalnych z ograniczeniem do sektora budżetowego. Oprócz usług szkoleniowy","PLINSAG00011","36","64","11","www.instytutsiag.pl","(22) 460-16-89","instytut@instytutsiag.pl","Instytut Szkoleń i Analiz Gospodarczych Spółka Akcyjna S.A.","Andrzej Grodzki","Pozostałe pozaszkolne formy edukacji, gdzie indziej niesklasyfikowane (85.59)","Al. Jana Pawła II 27, 00-867 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/isg.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/isg_07.06.2011.pdf">07.06.2011</a></td></tr>","6800000","2012-06-29 00:00:00","1/ Otwarcie obrad Zwyczajnego Walnego Zgromadzenia.
2/ Wybór Przewodniczącego Zwyczajnego Walnego Zgromadzenia.
3/ Podjęcie uchwały w sprawie rozpatrzenia i zatwierdzenia sprawozdania Zarządu z działalności Instytutu Szkoleń i Analiz Gospodarczych S.A. za rok obrotowy obejmujący okres od dnia 1 stycznia 2011 roku do dnia 31 grudnia 2011 roku.
4/ Podjęcie uchwały w sprawie rozpatrzenia i zatwierdzenia sprawozdania finansowego Instytutu Szkoleń i Analiz Gospodarczych S.A. za rok obrotowy obejmując","2012-08-01 00:00:00","808.16449999999998"
"723","3","Baltona PHZ","BAL","11256577","5.4000000000000004","2013-05-20 00:00:00","Spółka jest największym operatorem sklepów wolnocłowych w Polsce, posiada 22 sklepy w 10 lokalizacjach w całej Polsce, przede wszystkim w głównych portach lotniczych w kraju. Ponadto Spółka zajmuje się m.in. zaopatrywaniem załóg statków i okrętów cumujących w polskich portach morskich. Łącznie posiada 2.400 m2 powierzchni komercyjnej i zatrudnia około 250 pracowników. W 2010 r. PHZ Baltona S.A. pozyskała inwestora strategicznego ? Flemingo International Limited z siedzibą w Dubaju, który jest wi","PLBALTN00014","9","2","4","www.baltona.pl","(22) 519-20-00","warszawa@baltona.pl","Przedsiębiorstwo Handlu Zagranicznego Baltona S.A.","Andrzej Uryga","Handel detaliczny z wyłączeniem detalicznego pojazdami samochodowymi (47.00)","ul. Działkowa 115, 02-234 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/bal.pdf">Pobierz</a></td></tr>
</br>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/bal_17.06.2011.pdf">17.06.2011</a></td></tr>","11256577","2013-06-12 00:00:00","1. Otwarcie obrad Zgromadzenia
2. Wybór Przewodniczącego Zgromadzenia.
3. Sporządzenie i podpisanie listy obecności.
4. Stwierdzenie prawidłowości zwołania Zgromadzenia oraz jego zdolności do podejmowania uchwał.
5. Przyjęcie porządku obrad.
6. Podjęcie uchwały w sprawie uchylenia tajności głosowania przy wyborze Komisji Skrutacyjnej.
7. Podjęcie uchwały w sprawie wyboru Komisji Skrutacyjnej.
8. Podjęcie uchwały w sprawie emisji warrantów subskrypcyjnych zamiennych na akcje serii H, warunkowego ","2012-08-01 00:00:00","1909.6267500000001"
"724","3","Ovostar Union","OVO","6000000","85.5","2013-05-20 00:00:00","Spółka jest jednym z liderów na rynku jaj spożywczych i produktów jajecznych na Ukrainie, specjalizującym się w produkcji markowych produktów o wysokiej jakości. W 2010 r. udział w rynku jaj spożywczych wyniósł 5,4%, a w rynku produktów jajecznych wyniósł 38%. Zakłady należące do Grupy są jednymi z najbardziej nowoczesnych zakładów tego typu na Ukrainie. Wszystkie zakłady, których operatorem jest Spółka, znajdują się blisko siebie w obwodach: kijowskim oraz czerkaskim, co pozwala usprawnić wewnę","NL0009805613","20","68157714","3","www.ovostar.ua","(+38-044) 354-29-660","e.pavlovskaya@invest.ovostar.ua; info@marketing.ovostar.ua","Ovostar Union N.V.","Boris Belikow","","Koningslaan 17, 1075 AA Amsterdam","<br/>
<tr><td>Prospekt :</td><td><a href="http://www.analizyontime.pl/Prospekty/ovo_31.05.2011.pdf">31.05.2011</a></td></tr>","6000000","","","2012-08-01 00:00:00","14322.003000000001"
"725","3","Navimor Invest","NIN","5454100","2.5","2013-05-20 00:00:00","Spółka prowadzi działalność na rynku usług budowlanych, specjalizując się w pracach hydrotechnicznych. Działalność prowadzona jest w Polsce, gdzie znajduje się siedziba Spółki oraz w oddziale zlokalizowanym w Republice Czeskiej (Praga). Głównym obszarem działalności oddziału krajowego są usługi hydrotechniczne, niemniej jednak oddział ten wykonuje również zlecenia z zakresu budownictwa przemysłowego oraz infrastrukturalnego, których udział w sprzedaży planuje znacząco zwiększyć w następnych lata","PLNVMRI00017","45","64","11","www.navimorinvest.eu","(58) 768-50-04","biuro@navimorinvest.eu","Navimor Invest S.A.","Krzysztof Kosiorek-Sobolewski","Roboty związane z budową obiektów inżynierii lądowej i wodnej (42.00)","ul. Grunwaldzka 212, 80-266 Gdańsk","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/nin.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/nin_20.06.2011.pdf">20.06.2011</a></td></tr>
","5454100","2013-05-16 00:00:00","1. Otwarcie obrad Walnego Zgromadzenia.
2. Wybór Przewodniczącego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia i jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad Walnego Zgromadzenia.
5. Podjęcie uchwały w sprawie uchylenia tajności głosowania przy wyborze Komisji Skrutacyjnej.
6. Podjęcie uchwały w sprawie wyboru Komisji Skrutacyjnej.
7. Przedstawienie sprawozdania Zarządu z działalności Spółki za rok obrotowy 2012.
8. Przedstawienie sprawo","2012-08-01 00:00:00","3095.2622499999993"
"726","3","Cool Marketing","CLM","5000000","0.19","2013-01-14 00:00:00","Podstawowym przedmiotem działalności Spółki jest pośrednictwo pomiędzy klientami poszukującymi artykułów promocyjnych i reklamowych, a bezpośrednimi producentami w kraju i zagranicą. Uczestniczy we wszystkich etapach, od kreacji, poprzez projekty, nadzorowanie produkcji prototypu, oraz nadzorowanie już samej produkcji, kontrola nad przebiegiem wszystkich procesów produkcyjnych, odbiór jakościowy i ilościowy po zakończeniu produkcji, dostawa do klienta. Świadczy również usługi obsługi akacji mail","PLCOOLM00024","36","64","11","www.coolmarketing.pl","(22) 833-35-01","coolmarketing@coolmarketing.pl","Cool Marketing S.A. w upadłości likwidacyjnej","Edyta Rataszewska","Działalność agentów zajmujących się sprzedażą wyrobów tekstylnych, odzieży, wyrobów futrzarskich, obuwia i  artykułów skórzanych (46.16)","ul. Kolektorska 24, 01-692 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/clm.pdf">Pobierz</a></td></tr>
<br/>
